	ID_TWEET	DATATIME	LATITUDE	LONGITUDE	cluster
14861	712749624180785152	2016-03-23 18:15:27	-49.2515121	-25.45099002	325
14863	712749529548853248	2016-03-23 18:15:04	-49.27014212	-25.42268801	309
14866	712748830031233024	2016-03-23 18:12:17	-49.24922772	-25.48086818	327
14870	712748316648423424	2016-03-23 18:10:15	-49.26682502	-25.43152144	309
14873	712748089799380992	2016-03-23 18:09:21	-49.25	-25.4167	310
14875	712748055901118464	2016-03-23 18:09:13	-49.27483367	-25.43411737	309
14876	712747448658210816	2016-03-23 18:06:48	-49.26892113	-25.44043311	309
14878	712746949359890432	2016-03-23 18:04:49	-49.275554	-25.4354142	309
14879	712746269366738944	2016-03-23 18:02:07	-49.24656088	-25.43616441	326
14887	712744561118937089	2016-03-23 17:55:20	-49.2907639	-25.4436588	309
14889	712744046129725441	2016-03-23 17:53:17	-49.2484875	-25.4311568	326
14895	712742664953790465	2016-03-23 17:47:48	-49.2484875	-25.4311568	326
14896	712742482119954433	2016-03-23 17:47:04	-49.27191138	-25.42976842	309
14897	712742241832345600	2016-03-23 17:46:07	-49.27797953	-25.43274277	309
14901	712741635814068224	2016-03-23 17:43:42	-49.2767	-25.44	309
14902	712741582504660992	2016-03-23 17:43:30	-49.26474632	-25.42705249	309
14909	712741012100292608	2016-03-23 17:41:14	-49.25	-25.4167	310
14912	712740304558952448	2016-03-23 17:38:25	-49.25	-25.4167	310
14915	712739608816173056	2016-03-23 17:35:39	-49.273832	-25.4269465	309
14920	712738763588444166	2016-03-23 17:32:17	-49.25	-25.4167	310
14926	712738035654201344	2016-03-23 17:29:24	-49.2767	-25.44	309
14936	712736486744055809	2016-03-23 17:23:15	-49.27907355	-25.43815591	309
14937	712736343890092032	2016-03-23 17:22:41	-49.25422341	-25.45359977	325
14940	712735024613863424	2016-03-23 17:17:26	-49.2896115	-25.44620797	309
14941	712735013670936576	2016-03-23 17:17:23	-49.2485371	-25.4278443	326
14942	712734956452184064	2016-03-23 17:17:10	-49.28992838	-25.44636265	309
14943	712734920632877057	2016-03-23 17:17:01	-49.2677013	-25.427972	309
14944	712734859509293058	2016-03-23 17:16:47	-49.28930947	-25.44622735	309
14945	712734748574089216	2016-03-23 17:16:20	-49.2503621	-25.4275655	326
14946	712734720153489411	2016-03-23 17:16:13	-49.28951247	-25.44609834	309
14947	712734635919323136	2016-03-23 17:15:53	-49.2677007	-25.4279737	309
14949	712734523553878016	2016-03-23 17:15:27	-49.2515218	-25.4275216	326
14950	712734315185102848	2016-03-23 17:14:37	-49.2677007	-25.4279737	309
14951	712734238416588800	2016-03-23 17:14:19	-49.25	-25.4167	310
14952	712734230745378816	2016-03-23 17:14:17	-49.2677007	-25.4279737	309
14953	712734228786593792	2016-03-23 17:14:16	-49.27598566	-25.43581442	309
14958	712733735825711104	2016-03-23 17:12:19	-49.24837916	-25.48198044	327
14961	712733647732924420	2016-03-23 17:11:58	-49.2677007	-25.4279737	309
14962	712733594519732224	2016-03-23 17:11:45	-49.2677007	-25.4279737	309
14964	712733502387712000	2016-03-23 17:11:23	-49.27598704	-25.43588098	309
14971	712732742073655296	2016-03-23 17:08:22	-49.28997151	-25.44291917	309
14972	712732711098650625	2016-03-23 17:08:14	-49.25	-25.4167	310
14976	712731837928484866	2016-03-23 17:04:46	-49.269086	-25.4404593	329
14978	712731549595213826	2016-03-23 17:03:37	-49.2851279	-25.4419055	309
14984	712730479628312578	2016-03-23 16:59:22	-49.2766973	-25.4356805	309
14988	712729951800279040	2016-03-23 16:57:17	-49.277383	-25.43215517	309
14990	712729657053986816	2016-03-23 16:56:06	-49.25	-25.4167	310
14992	712729140970065920	2016-03-23 16:54:03	-49.25	-25.4167	310
14993	712729084166537216	2016-03-23 16:53:50	-49.24553178	-25.48885599	327
14994	712729050314313728	2016-03-23 16:53:42	-49.2766973	-25.4356805	309
14997	712727898470359040	2016-03-23 16:49:07	-49.2731291	-25.4847382	328
15000	712727454109024256	2016-03-23 16:47:21	-49.2731366	-25.484655	328
15001	712727347443671040	2016-03-23 16:46:56	-49.2486656	-25.4882445	327
15003	712726952126332928	2016-03-23 16:45:21	-49.2731291	-25.4847382	328
15004	712726535334207488	2016-03-23 16:43:42	-49.289707	-25.437956	309
15006	712726283222958080	2016-03-23 16:42:42	-49.2733	-25.4284	309
15007	712725755269087232	2016-03-23 16:40:36	-49.2731291	-25.4847382	328
15011	712724920816508929	2016-03-23 16:37:17	-49.2851715	-25.4353714	309
15012	712724875127951360	2016-03-23 16:37:06	-49.25	-25.4167	310
15014	712724760124383233	2016-03-23 16:36:39	-49.27151227	-25.43148509	309
15015	712724240877936640	2016-03-23 16:34:35	-49.2731366	-25.484655	328
15016	712723780909592576	2016-03-23 16:32:45	-49.2731366	-25.484655	328
15017	712723385051127809	2016-03-23 16:31:11	-49.2733	-25.4284	309
15019	712723267216359424	2016-03-23 16:30:43	-49.2731366	-25.484655	328
15020	712722533259284481	2016-03-23 16:27:48	-49.295286	-25.4399612	309
15021	712722513080500224	2016-03-23 16:27:43	-49.2486656	-25.4882445	327
15022	712722473419145216	2016-03-23 16:27:34	-49.2731366	-25.484655	328
15024	712722138680135680	2016-03-23 16:26:14	-49.27029133	-25.42296631	309
15028	712721601440178178	2016-03-23 16:24:06	-49.2486656	-25.4882445	327
15031	712721097288974337	2016-03-23 16:22:05	-49.2486656	-25.4882445	327
15032	712720609311121409	2016-03-23 16:20:09	-49.2486656	-25.4882445	327
15033	712720289235410944	2016-03-23 16:18:53	-49.2486656	-25.4882445	327
15037	712719853141016576	2016-03-23 16:17:09	-49.29370591	-25.43968627	309
15038	712719801479798784	2016-03-23 16:16:57	-49.2486656	-25.4882445	327
15045	712717710954786816	2016-03-23 16:08:38	-49.25	-25.4167	310
15046	712717574090436608	2016-03-23 16:08:05	-49.2731291	-25.4847382	328
15047	712716920500391936	2016-03-23 16:05:30	-49.2709984	-25.4408888	329
15049	712716367053656065	2016-03-23 16:03:18	-49.27746716	-25.44099559	309
15050	712716244751810560	2016-03-23 16:02:49	-49.27682147	-25.43511898	309
15056	712715823635374080	2016-03-23 16:01:08	-49.289722	-25.437809	309
15057	712715783701458945	2016-03-23 16:00:59	-49.28224934	-25.42471083	309
15064	712715449893576705	2016-03-23 15:59:39	-49.26733017	-25.43814941	329
15066	712715326425808903	2016-03-23 15:59:10	-49.27980374	-25.442617	309
15067	712715190748446720	2016-03-23 15:58:37	-49.28928966	-25.43854633	309
15069	712714957096411141	2016-03-23 15:57:42	-49.28884404	-25.43869311	309
15071	712714753379008514	2016-03-23 15:56:53	-49.28883909	-25.43759063	309
15072	712714747859378176	2016-03-23 15:56:52	-49.27373696	-25.42691305	309
15073	712714703823376384	2016-03-23 15:56:41	-49.2710841	-25.4409155	329
15074	712714627990290434	2016-03-23 15:56:23	-49.28894802	-25.43796843	309
15075	712714474747199488	2016-03-23 15:55:47	-49.29346466	-25.43583298	309
15076	712714394979934209	2016-03-23 15:55:28	-49.29102264	-25.44306506	309
15077	712714283503714305	2016-03-23 15:55:01	-49.28647739	-25.4354108	309
15078	712714191791120385	2016-03-23 15:54:39	-49.25	-25.4167	310
15080	712713859031633922	2016-03-23 15:53:20	-49.2929955	-25.4478626	309
15083	712712913199489025	2016-03-23 15:49:34	-49.26954031	-25.43034978	309
15086	712712399514640384	2016-03-23 15:47:32	-49.25	-25.4167	310
15089	712711282462494721	2016-03-23 15:43:05	-49.25248212	-25.41393432	310
15090	712711169870528512	2016-03-23 15:42:39	-49.2733	-25.4284	309
15091	712711167534346240	2016-03-23 15:42:38	-49.2733	-25.4284	309
15092	712711125876518912	2016-03-23 15:42:28	-49.27727905	-25.43491119	309
15093	712710940429524992	2016-03-23 15:41:44	-49.26733017	-25.43814941	329
15094	712710735181250560	2016-03-23 15:40:55	-49.29067612	-25.44321648	309
15095	712710673747296256	2016-03-23 15:40:40	-49.25	-25.4167	310
15098	712709533412405249	2016-03-23 15:36:08	-49.2673627	-25.3879274	331
15100	712709370052812801	2016-03-23 15:35:29	-49.34155447	-25.42594642	330
15102	712709266235371521	2016-03-23 15:35:05	-49.34295202	-25.42592711	330
15105	712709082625474560	2016-03-23 15:34:21	-49.33728771	-25.43011781	330
15106	712709023531974656	2016-03-23 15:34:07	-49.34164368	-25.42700745	330
15108	712708968603324416	2016-03-23 15:33:54	-49.3450484	-25.42913971	330
15112	712708858737795073	2016-03-23 15:33:28	-49.34324937	-25.43095687	330
15113	712708799023489024	2016-03-23 15:33:13	-49.34506823	-25.42739226	330
15114	712708750197526529	2016-03-23 15:33:02	-49.3415743	-25.42989809	330
15115	712708744115855360	2016-03-23 15:33:00	-49.25	-25.4167	310
15116	712708692483944449	2016-03-23 15:32:48	-49.34360125	-25.42930824	330
15117	712708633595879424	2016-03-23 15:32:34	-49.34394412	-25.429224	330
15118	712708563781738496	2016-03-23 15:32:17	-49.34495424	-25.42742124	330
15119	712708494236000256	2016-03-23 15:32:01	-49.34507318	-25.42731803	330
15123	712708363541422081	2016-03-23 15:31:30	-49.34506327	-25.42736192	330
15125	712708312018587648	2016-03-23 15:31:17	-49.34499884	-25.42752216	330
15126	712708249078874112	2016-03-23 15:31:02	-49.34548454	-25.42826429	330
15127	712708182259449856	2016-03-23 15:30:46	-49.3450484	-25.42735697	330
15128	712708107059785728	2016-03-23 15:30:28	-49.34499389	-25.42752051	330
15129	712708041104297984	2016-03-23 15:30:13	-49.3450038	-25.42725584	330
15130	712707977099276288	2016-03-23 15:29:57	-49.34508805	-25.42730818	330
15131	712707870433914880	2016-03-23 15:29:32	-49.29016113	-25.45904606	333
15135	712706252506341376	2016-03-23 15:23:06	-49.26878929	-25.439438	329
15138	712704859758333952	2016-03-23 15:17:34	-49.25	-25.4167	310
15140	712703597318955008	2016-03-23 15:12:33	-49.27797953	-25.43274277	309
15142	712703545401810944	2016-03-23 15:12:21	-49.27191138	-25.42976842	309
15147	712703068484317184	2016-03-23 15:10:27	-49.27191138	-25.42976842	309
15149	712702465880231936	2016-03-23 15:08:03	-49.27138031	-25.43925392	329
15150	712702396846186496	2016-03-23 15:07:47	-49.27943766	-25.43486007	309
15151	712702038174474244	2016-03-23 15:06:21	-49.2850614	-25.4284192	309
15154	712701768442974208	2016-03-23 15:05:17	-49.2766973	-25.4356805	309
15155	712701684556894208	2016-03-23 15:04:57	-49.2766973	-25.4356805	309
15156	712701679511158784	2016-03-23 15:04:56	-49.27481386	-25.43306625	309
15157	712701588297621504	2016-03-23 15:04:34	-49.28530001	-25.43653335	309
15158	712701207115071489	2016-03-23 15:03:03	-49.25	-25.4167	310
15160	712700918010101761	2016-03-23 15:01:54	-49.25	-25.4167	310
15162	712700530120912896	2016-03-23 15:00:22	-49.27716024	-25.43660232	309
15163	712700530133438464	2016-03-23 15:00:22	-49.27716024	-25.43660232	309
15168	712699853856333825	2016-03-23 14:57:41	-49.25	-25.4167	310
15169	712699833467936769	2016-03-23 14:57:36	-49.27652	-25.43301	309
15170	712699249050460160	2016-03-23 14:55:16	-49.27897207	-25.4440025	309
15172	712699170365304832	2016-03-23 14:54:58	-49.2640769	-25.38891	331
15175	712699063758487553	2016-03-23 14:54:32	-49.25	-25.4167	310
15187	712698490971787265	2016-03-23 14:52:16	-49.28486	-25.45682	333
15188	712698070769733632	2016-03-23 14:50:36	-49.261923	-25.429305	309
15189	712698027300020224	2016-03-23 14:50:25	-49.28073939	-25.43610668	309
15192	712697788472115201	2016-03-23 14:49:28	-49.27609099	-25.43278004	309
15193	712697205228961792	2016-03-23 14:47:09	-49.28676455	-25.43337043	309
15194	712697120634044416	2016-03-23 14:46:49	-49.28645263	-25.42840255	309
15196	712696474199597058	2016-03-23 14:44:15	-49.2883151	-25.4239754	309
15197	712696423725330432	2016-03-23 14:44:03	-49.2877607	-25.4465975	309
15201	712695552375451648	2016-03-23 14:40:35	-49.2883151	-25.4239754	309
15202	712695106818719745	2016-03-23 14:38:49	-49.2640714	-25.3888888	331
15203	712694937050091520	2016-03-23 14:38:08	-49.2579309	-25.5467982	332
15204	712694921938018305	2016-03-23 14:38:05	-49.28645263	-25.45771979	333
15206	712694738273615872	2016-03-23 14:37:21	-49.2579315	-25.5467792	332
15207	712694727053860864	2016-03-23 14:37:18	-49.2640744	-25.388892	331
15208	712694616043175936	2016-03-23 14:36:52	-49.2579377	-25.546815	332
15209	712694338699005952	2016-03-23 14:35:46	-49.26994816	-25.43218379	309
15210	712694252812308480	2016-03-23 14:35:25	-49.2640671	-25.3888846	331
15213	712694121840963584	2016-03-23 14:34:54	-49.27864039	-25.43602609	309
15214	712693979473649664	2016-03-23 14:34:20	-49.2640634	-25.3888726	331
15217	712693119549104129	2016-03-23 14:30:55	-49.2640682	-25.388895	331
15218	712692985582993409	2016-03-23 14:30:23	-49.2640701	-25.3889	331
15224	712691843067211777	2016-03-23 14:25:51	-49.2640721	-25.3888931	331
15225	712691637755969536	2016-03-23 14:25:02	-49.2640703	-25.3889005	331
15226	712691095864483841	2016-03-23 14:22:53	-49.2845069	-25.43868207	309
15227	712690971008450560	2016-03-23 14:22:23	-49.25	-25.4167	310
15229	712690730104258560	2016-03-23 14:21:25	-49.25	-25.4167	310
15231	712690650064367616	2016-03-23 14:21:06	-49.25	-25.4167	310
15234	712690287852838912	2016-03-23 14:19:40	-49.279854	-25.442457	309
15236	712689588108656640	2016-03-23 14:16:53	-49.2579315	-25.5467966	332
15237	712689335997480960	2016-03-23 14:15:53	-49.2733	-25.4284	309
15242	712688181766930432	2016-03-23 14:11:18	-49.26592919	-25.43176091	309
15243	712688160258531328	2016-03-23 14:11:13	-49.26905228	-25.43986288	309
15245	712687510745391104	2016-03-23 14:08:38	-49.2640747	-25.3888971	331
15248	712687019458236416	2016-03-23 14:06:41	-49.2640669	-25.3888862	331
15249	712686890160406528	2016-03-23 14:06:10	-49.2640688	-25.3888885	331
15250	712686791375982592	2016-03-23 14:05:46	-49.25	-25.4167	310
15251	712686614212960256	2016-03-23 14:05:04	-49.2640627	-25.3889008	331
15253	712686551491330048	2016-03-23 14:04:49	-49.2579336	-25.5468272	332
15254	712686427935473664	2016-03-23 14:04:20	-49.28883909	-25.43759063	309
15255	712686401997971456	2016-03-23 14:04:13	-49.2579312	-25.5467385	332
15257	712686171382497280	2016-03-23 14:03:18	-49.2640652	-25.3888828	331
15259	712685595441508352	2016-03-23 14:01:01	-49.2907639	-25.4436588	309
15262	712685121170702342	2016-03-23 13:59:08	-49.28621292	-25.44327461	309
15264	712685095770042368	2016-03-23 13:59:02	-49.27403176	-25.43185432	309
15265	712684852290650113	2016-03-23 13:58:04	-49.2688405	-25.4345062	309
15266	712684851778834432	2016-03-23 13:58:04	-49.25	-25.4167	310
15267	712684798016401408	2016-03-23 13:57:51	-49.2803879	-25.43785591	309
15269	712684654487334918	2016-03-23 13:57:17	-49.28934908	-25.43780537	309
15270	712684468159586304	2016-03-23 13:56:32	-49.277436	-25.440988	309
15273	712683889010077696	2016-03-23 13:54:14	-49.2688326	-25.4345082	309
15275	712683780151099392	2016-03-23 13:53:48	-49.26155912	-25.5436433	332
15277	712683621551726592	2016-03-23 13:53:11	-49.27426151	-25.42743966	309
15278	712683256416743424	2016-03-23 13:51:44	-49.28327909	-25.45317039	333
15282	712682894112595968	2016-03-23 13:50:17	-49.28080302	-25.43103604	309
15285	712682692886851584	2016-03-23 13:49:29	-49.28327909	-25.45317039	333
15288	712682149086937088	2016-03-23 13:47:19	-49.31638241	-25.43552376	334
15289	712681698111201280	2016-03-23 13:45:32	-49.2663002	-25.44637481	309
15290	712681652137361408	2016-03-23 13:45:21	-49.31606792	-25.43497632	334
15292	712681316773453826	2016-03-23 13:44:01	-49.25	-25.4167	310
15294	712681237014425600	2016-03-23 13:43:42	-49.2767	-25.44	309
15296	712680957430665216	2016-03-23 13:42:35	-49.25	-25.4167	310
15301	712680446509912065	2016-03-23 13:40:34	-49.2892352	-25.46057673	333
15304	712679957567287297	2016-03-23 13:38:37	-49.2648571	-25.533617	336
15305	712679422097285120	2016-03-23 13:36:29	-49.27191138	-25.42976842	309
15309	712678879438249985	2016-03-23 13:34:20	-49.27637811	-25.43033934	309
15318	712676490954014721	2016-03-23 13:24:50	-49.27470991	-25.44420772	309
15320	712675949041598465	2016-03-23 13:22:41	-49.27065611	-25.42379964	309
15322	712675727389429760	2016-03-23 13:21:48	-49.27191138	-25.42976842	309
15324	712675350032072704	2016-03-23 13:20:18	-49.31638241	-25.43509745	334
15326	712674883591925760	2016-03-23 13:18:27	-49.2740242	-25.4803899	335
15327	712674843678867460	2016-03-23 13:18:18	-49.2740085	-25.4804376	335
15328	712674786716024832	2016-03-23 13:18:04	-49.26562728	-25.42838833	309
15329	712674695326334977	2016-03-23 13:17:42	-49.27191138	-25.42976842	309
15331	712674559560957954	2016-03-23 13:17:10	-49.28176045	-25.43865322	309
15332	712674491177050113	2016-03-23 13:16:54	-49.28833407	-25.43346246	309
15334	712674429214523392	2016-03-23 13:16:39	-49.28948771	-25.4352982	309
15336	712674301745504257	2016-03-23 13:16:09	-49.2886591	-25.43436109	309
15338	712674248817516544	2016-03-23 13:15:56	-49.2740069	-25.4803758	335
15339	712674210859114496	2016-03-23 13:15:47	-49.2698504	-25.4348725	309
15340	712674089119453184	2016-03-23 13:15:18	-49.2744432	-25.4843163	335
15345	712673699569250304	2016-03-23 13:13:45	-49.2766973	-25.4353747	309
15347	712673579326943232	2016-03-23 13:13:16	-49.273979	-25.4804402	335
15348	712673392290308097	2016-03-23 13:12:32	-49.2740142	-25.4803691	335
15350	712673307598970880	2016-03-23 13:12:12	-49.2740079	-25.4803783	335
15353	712673115692744704	2016-03-23 13:11:26	-49.26909188	-25.42965331	309
15355	712672954727931904	2016-03-23 13:10:47	-49.2662434	-25.5343099	336
15356	712672948914626560	2016-03-23 13:10:46	-49.28894802	-25.43796843	309
15357	712672701257760768	2016-03-23 13:09:47	-49.28934908	-25.43780537	309
15359	712672617682104322	2016-03-23 13:09:27	-49.25	-25.4167	310
15360	712672583003598848	2016-03-23 13:09:19	-49.31633064	-25.43538523	334
15364	712671817178226688	2016-03-23 13:06:16	-49.2739982	-25.4803805	335
15366	712671387790409728	2016-03-23 13:04:34	-49.2907639	-25.4436588	309
15368	712670985917448192	2016-03-23 13:02:58	-49.26389011	-25.53181172	336
15369	712670915113390080	2016-03-23 13:02:41	-49.27462576	-25.43502826	309
15370	712670660225593344	2016-03-23 13:01:40	-49.27943766	-25.43486007	309
15371	712670489655779328	2016-03-23 13:01:00	-49.25	-25.4167	310
15375	712669771221843969	2016-03-23 12:58:08	-49.2740114	-25.4804321	335
15376	712669595744747520	2016-03-23 12:57:27	-49.26530063	-25.42971756	309
15380	712669214780338176	2016-03-23 12:55:56	-49.26474632	-25.42705249	309
15381	712668874295128064	2016-03-23 12:54:35	-49.22757498	-25.376424	337
15382	712668806792003585	2016-03-23 12:54:18	-49.28007107	-25.43609819	309
15383	712668745177690112	2016-03-23 12:54:04	-49.2740419	-25.4803494	335
15384	712668652047364096	2016-03-23 12:53:42	-49.29067612	-25.44321648	309
15387	712668052198916097	2016-03-23 12:51:19	-49.2740049	-25.4803574	335
15388	712667960448585728	2016-03-23 12:50:57	-49.25	-25.4167	310
15389	712667837576294400	2016-03-23 12:50:27	-49.27634528	-25.42659914	309
15390	712667762355806209	2016-03-23 12:50:09	-49.227387	-25.379493	337
15391	712667745893097472	2016-03-23 12:50:06	-49.2649033	-25.5337346	336
15392	712667726137925633	2016-03-23 12:50:01	-49.22824097	-25.37938118	337
15393	712667695511109632	2016-03-23 12:49:53	-49.22667482	-25.37954738	337
15394	712667593216299008	2016-03-23 12:49:29	-49.22904397	-25.38082033	337
15395	712667538585489409	2016-03-23 12:49:16	-49.22424316	-25.37683361	337
15396	712667540024123392	2016-03-23 12:49:16	-49.2739934	-25.4803699	335
15398	712667507803492352	2016-03-23 12:49:09	-49.22480529	-25.37884242	337
15400	712667456037326849	2016-03-23 12:48:56	-49.2700532	-25.4472357	309
15402	712667408360669184	2016-03-23 12:48:45	-49.28735018	-25.44592917	309
15403	712667384306335744	2016-03-23 12:48:39	-49.22595272	-25.38327415	337
15404	712667341755195392	2016-03-23 12:48:29	-49.26637262	-25.43026742	309
15406	712666836622581761	2016-03-23 12:46:29	-49.26632166	-25.43029165	309
15407	712666807354654720	2016-03-23 12:46:22	-49.27279922	-25.43317282	309
15411	712666293757952000	2016-03-23 12:44:19	-49.31837797	-25.43742276	334
15412	712666132352663552	2016-03-23 12:43:41	-49.2767	-25.44	309
15413	712665754051735553	2016-03-23 12:42:11	-49.27047372	-25.42328608	309
15415	712665453248774145	2016-03-23 12:40:59	-49.26837914	-25.41840826	309
15420	712664820890279936	2016-03-23 12:38:28	-49.27489789	-25.43477216	309
15422	712664382686236672	2016-03-23 12:36:44	-49.25	-25.4167	310
15423	712663843109883905	2016-03-23 12:34:35	-49.2882233	-25.4491138	309
15429	712662974712979461	2016-03-23 12:31:08	-49.29067604	-25.44983522	309
15430	712662908665249792	2016-03-23 12:30:52	-49.28921292	-25.43175373	309
15431	712662887064596480	2016-03-23 12:30:47	-49.27047372	-25.42328608	309
15432	712662680314781696	2016-03-23 12:29:58	-49.28174973	-25.4390117	309
15433	712662488924426240	2016-03-23 12:29:12	-49.3130385	-25.4378585	334
15434	712662423522656256	2016-03-23 12:28:57	-49.28176045	-25.43865322	309
15435	712662319327784960	2016-03-23 12:28:32	-49.25	-25.4167	310
15436	712662182891233285	2016-03-23 12:27:59	-49.2647858	-25.4323997	309
15437	712661597374783488	2016-03-23 12:25:40	-49.28780924	-25.45012562	309
15438	712661519113318400	2016-03-23 12:25:21	-49.27191138	-25.42976842	309
15439	712661505980768256	2016-03-23 12:25:18	-49.25	-25.4167	310
15440	712661504378675200	2016-03-23 12:25:17	-49.27232266	-25.41354931	309
15442	712661255870406656	2016-03-23 12:24:18	-49.31627	-25.43623	334
15444	712661063813230592	2016-03-23 12:23:32	-49.26954031	-25.43034978	309
15446	712660993055322113	2016-03-23 12:23:16	-49.2851715	-25.4353714	309
15448	712660632672280576	2016-03-23 12:21:50	-49.25	-25.4167	310
15451	712660452497555458	2016-03-23 12:21:07	-49.27186865	-25.43228746	309
15455	712659508762382336	2016-03-23 12:17:22	-49.24877252	-25.41453655	310
15457	712659425505505282	2016-03-23 12:17:02	-49.29075658	-25.44300576	309
15458	712659417800556544	2016-03-23 12:17:00	-49.28482871	-25.44449737	309
15459	712659357553586181	2016-03-23 12:16:46	-49.2668769	-25.5336049	336
15460	712658972860358660	2016-03-23 12:15:14	-49.28749732	-25.45565549	309
15461	712658809504849920	2016-03-23 12:14:35	-49.26492944	-25.44209158	309
15462	712658574372184064	2016-03-23 12:13:39	-49.2668769	-25.5336049	336
15463	712658345237282816	2016-03-23 12:12:44	-49.271045	-25.4409079	309
15464	712658178383568896	2016-03-23 12:12:04	-49.26397536	-25.43610399	309
15465	712658171861581824	2016-03-23 12:12:03	-49.26894834	-25.41974105	309
15466	712658130065350656	2016-03-23 12:11:53	-49.27268538	-25.43084573	309
15467	712658103133736960	2016-03-23 12:11:46	-49.2710301	-25.4409268	309
15468	712657787164172288	2016-03-23 12:10:31	-49.2710231	-25.4409172	309
15469	712657705605939203	2016-03-23 12:10:12	-49.2709745	-25.4408842	309
15470	712657693299908608	2016-03-23 12:10:09	-49.24970272	-25.40790025	310
15471	712657547325521921	2016-03-23 12:09:34	-49.2709635	-25.4408738	309
15474	712657118692659200	2016-03-23 12:07:52	-49.27321323	-25.4435985	309
15477	712656677913423872	2016-03-23 12:06:07	-49.25	-25.4167	310
15482	712655836695433216	2016-03-23 12:02:46	-49.29186935	-25.43776116	309
15486	712655110447480834	2016-03-23 11:59:53	-49.26317811	-25.42858632	309
15488	712654878393438208	2016-03-23 11:58:58	-49.2664142	-25.43623589	309
15489	712654211981438976	2016-03-23 11:56:19	-49.28561822	-25.43556641	309
15491	712653983769231360	2016-03-23 11:55:24	-49.2764726	-25.4344927	309
15492	712653807998599168	2016-03-23 11:54:42	-49.28551963	-25.43561767	309
15494	712653613689122816	2016-03-23 11:53:56	-49.25	-25.4167	310
15497	712653026016755712	2016-03-23 11:51:36	-49.26340015	-25.43850916	309
15499	712652131430490112	2016-03-23 11:48:03	-49.2907639	-25.4436588	309
15500	712652063776366592	2016-03-23 11:47:47	-49.2691341	-25.4388117	309
15501	712651910621306881	2016-03-23 11:47:10	-49.277436	-25.440988	309
15502	712651776411975680	2016-03-23 11:46:38	-49.27040353	-25.42159416	309
15504	712650508901736448	2016-03-23 11:41:36	-49.2733	-25.4284	309
15505	712650398776041473	2016-03-23 11:41:10	-49.26751794	-25.43044849	309
15506	712650124942524417	2016-03-23 11:40:04	-49.2907639	-25.4436588	309
15508	712650028754583552	2016-03-23 11:39:41	-49.29423622	-25.43213994	309
15509	712649887490392066	2016-03-23 11:39:08	-49.26836924	-25.41977747	309
15515	712648724665733120	2016-03-23 11:34:30	-49.25	-25.4167	310
15517	712648623398453248	2016-03-23 11:34:06	-49.26790745	-25.41380168	309
15522	712647357435920384	2016-03-23 11:29:05	-49.25	-25.4167	310
15523	712647134420578304	2016-03-23 11:28:11	-49.25	-25.4167	310
15524	712646401813905408	2016-03-23 11:25:17	-49.2907639	-25.4436588	309
15526	712645829190770688	2016-03-23 11:23:00	-49.25	-25.4167	310
15528	712645291053334528	2016-03-23 11:20:52	-49.25	-25.4167	310
15530	712644815444434944	2016-03-23 11:18:58	-49.27247498	-25.42509277	309
15534	712643676460199937	2016-03-23 11:14:27	-49.27918989	-25.43593071	309
15540	712642379996651520	2016-03-23 11:09:18	-49.26790745	-25.41380168	309
15544	712641474228305920	2016-03-23 11:05:42	-49.2851715	-25.4353714	309
15545	712641003707056128	2016-03-23 11:03:50	-49.26795349	-25.43064867	309
15550	712640711997304833	2016-03-23 11:02:40	-49.25	-25.4167	310
15551	712640489284087810	2016-03-23 11:01:47	-49.277436	-25.440988	309
15552	712640222887022592	2016-03-23 11:00:44	-49.251919	-25.45211842	339
15553	712639903025270784	2016-03-23 10:59:27	-49.28735018	-25.44592917	309
15554	712639658681708544	2016-03-23 10:58:29	-49.2645856	-25.4282919	309
15556	712639044845481984	2016-03-23 10:56:03	-49.25	-25.4167	310
15559	712638448071491584	2016-03-23 10:53:40	-49.30021869	-25.46884274	338
15561	712638244748455936	2016-03-23 10:52:52	-49.27191138	-25.42976842	309
15567	712637154590081024	2016-03-23 10:48:32	-49.2700842	-25.4230827	309
15574	712635939307151360	2016-03-23 10:43:42	-49.2767	-25.44	309
15575	712635746377736192	2016-03-23 10:42:56	-49.2515121	-25.45099002	339
15576	712635683878252544	2016-03-23 10:42:41	-49.26765707	-25.41353656	341
15577	712635559047471104	2016-03-23 10:42:12	-49.27426151	-25.42743966	309
15586	712633166142562304	2016-03-23 10:32:41	-49.29755398	-25.47774237	338
15592	712632487072112640	2016-03-23 10:29:59	-49.30020797	-25.46896746	338
15593	712632417849319424	2016-03-23 10:29:43	-49.3000875	-25.4689064	338
15597	712631584164343808	2016-03-23 10:26:24	-49.27945226	-25.43455353	309
15598	712631460537106433	2016-03-23 10:25:54	-49.2828537	-25.4291659	309
15599	712631444464603136	2016-03-23 10:25:51	-49.24883189	-25.41457417	310
15600	712631401179385856	2016-03-23 10:25:40	-49.27881539	-25.43499087	309
15601	712631341771259904	2016-03-23 10:25:26	-49.27368164	-25.42784992	309
15605	712630635785904128	2016-03-23 10:22:38	-49.25	-25.4167	310
15611	712629567039647744	2016-03-23 10:18:23	-49.30030837	-25.46885821	338
15614	712629502095056896	2016-03-23 10:18:07	-49.30038083	-25.46892652	338
15616	712628679990493184	2016-03-23 10:14:51	-49.29740542	-25.47775965	338
15618	712627781436366848	2016-03-23 10:11:17	-49.2907639	-25.4436588	309
